0,0.011719,0.0047679,0.056282
100,0.15086,0.022585,0.068916
135,0.55078,0.05824,0.090838
160,0.765,0.08923,0.12137
170,0.72436,0.094921,0.14257
250,0.79878,0.098283,0.13757
330,0.7931,0.11457,0.17144
340,0.70968,0.10181,0.16214
365,0.50862,0.081307,0.15491
400,0.18333,0.032249,0.12397
500,0.15625,0.032709,0.14936
