0,1.3417e-11
0.5005,9.1644e-10
1.001,1.3687e-08
1.5015,8.5909e-08
2.002,3.01e-07
2.5025,6.9075e-07
3.003,1.1378e-06
3.5035,1.38e-06
4.004,1.2526e-06
4.5045,8.5311e-07
5.005,4.2066e-07
5.5055,1.4025e-07
6.006,2.7368e-08
6.5065,2.3897e-09
7.007,1.0178e-10
7.5075,8.338e-12
8.008,2.5757e-10
8.5085,1.651e-09
9.009,9.4984e-09
9.5095,4.4801e-08
10.01,1.6367e-07
10.511,4.4221e-07
11.011,8.9301e-07
11.512,1.3974e-06
12.012,1.6974e-06
12.513,1.602e-06
13.013,1.1779e-06
13.514,6.5305e-07
14.014,2.5882e-07
14.515,6.7675e-08
15.015,1.1123e-08
15.516,1.5894e-09
16.016,5.7912e-11
16.517,1.1981e-09
17.017,5.3845e-09
17.518,1.5806e-08
18.018,4.5546e-08
18.519,1.2132e-07
19.019,2.8656e-07
19.52,5.9417e-07
20.02,1.0628e-06
20.521,1.5776e-06
21.021,1.9265e-06
21.522,1.9431e-06
22.022,1.5767e-06
22.523,1.0076e-06
23.023,4.9413e-07
23.524,1.7614e-07
24.024,4.5533e-08
24.525,1.1692e-08
25.025,2.7227e-09
25.526,1.032e-09
26.026,1.1099e-08
26.527,3.2742e-08
27.027,6.806e-08
27.528,1.3432e-07
28.028,2.5799e-07
28.529,4.6068e-07
29.029,7.512e-07
29.53,1.1364e-06
30.03,1.5774e-06
30.531,1.948e-06
31.031,2.1245e-06
31.532,1.9915e-06
32.032,1.5462e-06
32.533,9.796e-07
33.033,4.8694e-07
33.534,1.8271e-07
34.034,5.9865e-08
34.535,2.696e-08
35.035,1.2543e-08
35.536,6.5451e-09
36.036,3.0432e-08
36.537,9.4233e-08
37.037,1.8936e-07
37.538,3.1145e-07
38.038,4.8107e-07
38.539,7.2303e-07
39.039,1.0356e-06
39.54,1.384e-06
40.04,1.7046e-06
40.541,1.9668e-06
41.041,2.1324e-06
41.542,2.1363e-06
42.042,1.9731e-06
42.543,1.6254e-06
43.043,1.1381e-06
43.544,6.592e-07
44.044,2.9646e-07
44.545,1.0228e-07
45.045,4.9975e-08
45.546,5.3668e-08
46.046,5.3437e-08
46.547,5.4318e-08
47.047,1.0813e-07
47.548,2.6335e-07
48.048,5.2263e-07
48.549,8.4401e-07
49.049,1.2012e-06
49.55,1.5884e-06
50.05,2.0182e-06
50.551,2.4937e-06
51.051,2.9397e-06
51.552,3.2618e-06
52.052,3.3503e-06
52.553,3.1614e-06
53.053,2.7491e-06
53.554,2.1721e-06
54.054,1.5649e-06
54.555,1.0189e-06
55.055,5.65e-07
55.556,2.4543e-07
56.056,6.1857e-08
56.557,1.425e-09
57.057,3.8348e-08
57.558,1.2315e-07
58.058,2.1537e-07
58.559,3.1151e-07
59.059,4.5499e-07
59.56,7.3733e-07
60.06,1.2438e-06
60.561,1.9896e-06
61.061,2.9509e-06
61.562,4.0092e-06
62.062,5.0186e-06
62.563,5.9442e-06
63.063,6.7026e-06
63.564,7.3157e-06
64.064,7.8011e-06
64.565,8.0227e-06
65.065,7.9011e-06
65.566,7.3042e-06
66.066,6.2215e-06
66.567,4.7921e-06
67.067,3.2201e-06
67.568,1.7942e-06
68.068,7.2065e-07
68.569,1.384e-07
69.069,3.095e-08
69.57,2.7498e-07
70.07,6.8673e-07
70.571,1.1108e-06
71.071,1.4694e-06
71.572,1.7749e-06
72.072,2.1248e-06
72.573,2.6705e-06
73.073,3.5847e-06
73.574,4.9675e-06
74.074,6.9292e-06
74.575,9.5118e-06
75.075,1.2576e-05
75.576,1.6089e-05
76.076,1.9705e-05
76.577,2.3069e-05
77.077,2.612e-05
77.578,2.8382e-05
78.078,2.9943e-05
78.579,3.0729e-05
79.079,3.039e-05
79.58,2.9292e-05
80.08,2.7312e-05
80.581,2.4606e-05
81.081,2.1486e-05
81.582,1.7824e-05
82.082,1.389e-05
82.583,9.9077e-06
83.083,6.1847e-06
83.584,3.1694e-06
84.084,1.2086e-06
84.585,5.5825e-07
85.085,1.3578e-06
85.586,3.5116e-06
86.086,6.8255e-06
86.587,1.0917e-05
87.087,1.5409e-05
87.588,2.0228e-05
88.088,2.5156e-05
88.589,3.0597e-05
89.089,3.6923e-05
89.59,4.4563e-05
90.09,5.4469e-05
90.591,6.6931e-05
91.091,8.273e-05
91.592,0.00010183
92.092,0.00012341
92.593,0.00014718
93.093,0.00017103
93.594,0.00019496
94.094,0.00021787
94.595,0.00023756
95.095,0.00025405
95.596,0.00026397
96.096,0.00026832
96.597,0.0002676
97.097,0.00026074
97.598,0.00025006
98.098,0.00023323
98.599,0.00021193
99.099,0.00018794
99.6,0.00016114
100.1,0.00013453
100.6,0.00010758
101.1,8.1481e-05
101.6,5.7835e-05
102.1,3.7017e-05
102.6,2.0557e-05
103.1,8.9248e-06
103.6,2.6687e-06
104.1,2.3498e-06
104.6,8.2854e-06
105.11,2.073e-05
105.61,3.9806e-05
106.11,6.582e-05
106.61,9.9407e-05
107.11,0.00014026
107.61,0.0001899
108.11,0.00024873
108.61,0.00031848
109.11,0.00040356
109.61,0.00050324
110.11,0.00062289
110.61,0.0007627
111.11,0.00092512
111.61,0.0011207
112.11,0.0013444
112.61,0.0016051
113.11,0.0018945
113.61,0.0022082
114.11,0.0025606
114.61,0.0029345
115.12,0.0033421
115.62,0.0037568
116.12,0.0041608
116.62,0.0045704
117.12,0.0049548
117.62,0.0053387
118.12,0.0056799
118.62,0.005957
119.12,0.0061875
119.62,0.0063398
120.12,0.0064593
120.62,0.0065049
121.12,0.0064701
121.62,0.0063718
122.12,0.0061915
122.62,0.0059865
123.12,0.0057315
123.62,0.0054399
124.12,0.0051247
124.62,0.0047831
125.13,0.0044653
125.63,0.0041632
126.13,0.0039005
126.63,0.0036849
127.13,0.003523
127.63,0.0034506
128.13,0.0034691
128.63,0.0036068
129.13,0.003867
129.63,0.0042589
130.13,0.0048129
130.63,0.0055314
131.13,0.0064588
131.63,0.0075899
132.13,0.0089391
132.63,0.010538
133.13,0.012389
133.63,0.014578
134.13,0.017081
134.63,0.019931
135.14,0.023146
135.64,0.026746
136.14,0.03087
136.64,0.035468
137.14,0.040596
137.64,0.046212
138.14,0.05238
138.64,0.059256
139.14,0.066766
139.64,0.074943
140.14,0.083629
140.64,0.092933
141.14,0.10295
141.64,0.11359
142.14,0.12477
142.64,0.13624
143.14,0.1481
143.64,0.16033
144.14,0.1729
144.64,0.18553
145.15,0.19804
145.65,0.21043
146.15,0.2227
146.65,0.23484
147.15,0.24656
147.65,0.25785
148.15,0.26859
148.65,0.27897
149.15,0.2889
149.65,0.29836
150.15,0.30742
150.65,0.31594
151.15,0.32419
151.65,0.332
152.15,0.33976
152.65,0.34735
153.15,0.35473
153.65,0.36206
154.15,0.36915
154.65,0.37666
155.16,0.38424
155.66,0.392
156.16,0.39973
156.66,0.40749
157.16,0.41597
157.66,0.42467
158.16,0.43377
158.66,0.44269
159.16,0.45187
159.66,0.46175
160.16,0.47189
160.66,0.48226
161.16,0.49205
161.66,0.50203
162.16,0.51221
162.66,0.52233
163.16,0.53185
163.66,0.5401
164.16,0.54794
164.66,0.5551
165.17,0.56153
165.67,0.56622
166.17,0.56926
166.67,0.57124
167.17,0.57218
167.67,0.57199
168.17,0.56992
168.67,0.5667
169.17,0.56264
169.67,0.55817
170.17,0.5529
170.67,0.54687
171.17,0.54062
171.67,0.53442
172.17,0.52845
172.67,0.52244
173.17,0.51668
173.67,0.51133
174.17,0.50649
174.67,0.50203
175.18,0.49812
175.68,0.49481
176.18,0.49219
176.68,0.48999
177.18,0.48848
177.68,0.48786
178.18,0.48819
178.68,0.48938
179.18,0.49116
179.68,0.49422
180.18,0.4986
180.68,0.50445
181.18,0.51123
181.68,0.5191
182.18,0.52859
182.68,0.53966
183.18,0.55197
183.68,0.56467
184.18,0.57807
184.68,0.59224
185.19,0.60679
185.69,0.62067
186.19,0.63329
186.69,0.64495
187.19,0.6556
187.69,0.66461
188.19,0.67118
188.69,0.67559
189.19,0.67823
189.69,0.67916
190.19,0.67779
190.69,0.67437
191.19,0.66937
191.69,0.6631
192.19,0.65537
192.69,0.64631
193.19,0.63656
193.69,0.62643
194.19,0.6159
194.69,0.60515
195.2,0.5949
195.7,0.58562
196.2,0.57733
196.7,0.56988
197.2,0.56416
197.7,0.56067
198.2,0.55972
198.7,0.56082
199.2,0.56431
199.7,0.57087
200.2,0.58053
200.7,0.59256
201.2,0.60605
201.7,0.62115
202.2,0.63759
202.7,0.6543
203.2,0.66985
203.7,0.68372
204.2,0.69595
204.7,0.70594
205.21,0.71255
205.71,0.71566
206.21,0.71566
206.71,0.71283
207.21,0.70676
207.71,0.69788
208.21,0.68709
208.71,0.67504
209.21,0.66167
209.71,0.64756
210.21,0.63374
210.71,0.62103
211.21,0.60945
211.71,0.59936
212.21,0.59212
212.71,0.5886
213.21,0.58905
213.71,0.59297
214.21,0.60101
214.71,0.61335
215.22,0.62919
215.72,0.6468
216.22,0.66507
216.72,0.68352
217.22,0.70083
217.72,0.71507
218.22,0.7253
218.72,0.73154
219.22,0.73379
219.72,0.73136
220.22,0.7247
220.72,0.7149
221.22,0.70282
221.72,0.68836
222.22,0.67242
222.72,0.65625
223.22,0.6411
223.72,0.62705
224.22,0.61529
224.72,0.60755
225.23,0.60509
225.73,0.60787
226.23,0.6155
226.73,0.62836
227.23,0.64578
227.73,0.66578
228.23,0.68587
228.73,0.70477
229.23,0.72137
229.73,0.73374
230.23,0.74058
230.73,0.74208
231.23,0.73904
231.73,0.73141
232.23,0.71954
232.73,0.70471
233.23,0.68838
233.73,0.67082
234.23,0.65305
234.73,0.6372
235.24,0.62541
235.74,0.61864
236.24,0.61737
236.74,0.62288
237.24,0.63524
237.74,0.65283
238.24,0.67298
238.74,0.69398
239.24,0.71407
239.74,0.73056
240.24,0.74142
240.74,0.74643
241.24,0.74614
241.74,0.74024
242.24,0.72913
242.74,0.71418
243.24,0.69704
243.74,0.67808
244.24,0.65908
244.74,0.64269
245.25,0.63161
245.75,0.62665
246.25,0.62867
246.75,0.63842
247.25,0.65511
247.75,0.67576
248.25,0.69726
248.75,0.71756
249.25,0.7345
249.75,0.74551
250.25,0.7497
250.75,0.7478
251.25,0.74029
251.75,0.72703
252.25,0.70927
252.75,0.68919
253.25,0.66863
253.75,0.64888
254.25,0.63293
254.75,0.62349
255.26,0.62194
255.76,0.62756
256.26,0.64006
256.76,0.65843
257.26,0.68009
257.76,0.70149
258.26,0.72046
258.76,0.7359
259.26,0.74633
259.76,0.75044
260.26,0.7485
260.76,0.7415
261.26,0.72931
261.76,0.7122
262.26,0.69165
262.76,0.67018
263.26,0.64903
263.76,0.62989
264.26,0.61538
264.76,0.60783
265.27,0.60767
265.77,0.61413
266.27,0.62692
266.77,0.64515
267.27,0.66648
267.77,0.68794
268.27,0.70788
268.77,0.72545
269.27,0.73916
269.77,0.74758
270.27,0.75064
270.77,0.74891
271.27,0.74191
271.77,0.72937
272.27,0.7121
272.77,0.692
273.27,0.66977
273.77,0.64659
274.27,0.62475
274.77,0.60691
275.28,0.59441
275.78,0.58745
276.28,0.58694
276.78,0.59342
277.28,0.60614
277.78,0.62294
278.28,0.64234
278.78,0.66346
279.28,0.68498
279.78,0.70471
280.28,0.72154
280.78,0.73523
281.28,0.74551
281.78,0.75102
282.28,0.75125
282.78,0.7466
283.28,0.73737
283.78,0.72295
284.28,0.7039
284.78,0.68172
285.29,0.65834
285.79,0.63412
286.29,0.61062
286.79,0.58971
287.29,0.57359
287.79,0.56246
288.29,0.5565
288.79,0.55616
289.29,0.56204
289.79,0.57313
290.29,0.58796
290.79,0.6054
291.29,0.62528
291.79,0.64658
292.29,0.66771
