0,1,0.022022,0
100,0.62222,0.073073,0.069069
135,0.13158,0.047047,0.061061
160,0.027778,0.02002,0.038038
170,0.027027,0.019019,0.038038
250,0,0,0.034034
330,0,0,0.029029
340,0.073171,0.034034,0.048048
365,0.20455,0.055055,0.064064
400,0.70732,0.073073,0.066066
500,0.87805,0.057057,0.045045
