0,0,0,0.022022
100,0.044444,0.024024,0.039039
135,0.18421,0.056056,0.067067
160,0.69444,0.078078,0.071071
170,0.7027,0.077077,0.07007
250,0.8125,0.074074,0.061061
330,0.57895,0.079079,0.077077
340,0.58537,0.077077,0.074074
365,0.25,0.061061,0.067067
400,0,0,0.026026
500,0,0,0.026026
