0,0,0,0.0059995
100,0.030556,0.0073715,0.011196
135,0.082237,0.015309,0.018244
160,0.18924,0.019965,0.018633
170,0.19088,0.019684,0.018389
250,0.21289,0.018831,0.016166
330,0.17105,0.020457,0.020333
340,0.16616,0.019773,0.019367
365,0.09375,0.016163,0.01794
400,0.016768,0.0040536,0.008564
500,0.0045732,0.0019961,0.007507
