0.0095238,0.19862,0.013276
0.011905,0.20511,0.0095277
0.02381,0.19501,0.0068027
0.047619,0.17605,0.0065223
0.095238,0.15245,0.0060969
0.11765,0.14416,0.0056762
0.23529,0.12044,0.008154
0.5,0.08791,0.0098189
1,0.063779,0.0089217
2,0.053094,0.0069962
