2.6282,3.6954,4.7387,5.8031,6.8495,7.9006,8.9467,9.9922,0.99006,4.2234
0.84623,0.93273,0.75498,0.61839,0.48947,0.3915,0.26462,0.28771,0.61362,0.80767
0.032379,0.052972,0.034892,0.026225,0.029065,0.024992,0.016963,0.019999,0.026168,0.037923
