0,0.01,0.00044339,0.0091636
100,0.0275,0.0058444,0.011972
135,0.038182,0.0085039,0.013802
160,0.0708,0.017412,0.022497
170,0.081613,0.017327,0.021233
250,0.13462,0.023862,0.02614
330,0.10143,0.020214,0.023781
340,0.085417,0.019802,0.02486
365,0.065758,0.014827,0.019085
400,0.048148,0.012207,0.018226
500,0.0196,0.0049724,0.013847
