0,0.79429,0.033682,0.037023
100,0.675,0.073258,0.077613
135,0.46061,0.07306,0.088332
160,0.32,0.062793,0.087954
170,0.2,0.036615,0.059707
250,0.10769,0.023798,0.057631
330,0.23571,0.044633,0.070231
340,0.21667,0.044055,0.073984
365,0.48485,0.075964,0.088975
400,0.53333,0.0832,0.095924
500,0.712,0.078271,0.082194
