0,0.97143,0.039039,0.021021
100,0.6875,0.083083,0.076076
135,0.27273,0.071071,0.081081
160,0.12,0.054054,0.074074
170,0,0,0.035035
250,0,0,0.041041
330,0.035714,0.025025,0.049049
340,0,0,0.044044
365,0.30303,0.074074,0.081081
400,0.44444,0.091091,0.094094
500,0.76,0.089089,0.076076
