0,0,0,0.031031
100,0,0,0.034034
135,0.12121,0.049049,0.064064
160,0.2,0.07007,0.085085
170,0.32258,0.078078,0.086086
250,0.038462,0.027027,0.053053
330,0.21429,0.069069,0.082082
340,0.16667,0.066066,0.083083
365,0.030303,0.021021,0.042042
400,0.037037,0.026026,0.051051
500,0,0,0.043043
