0,0.02284,0.0059061,0.011086
100,0.20145,0.02669,0.03134
135,0.81611,0.093329,0.091122
160,0.40985,0.047677,0.050948
170,0.65229,0.077707,0.078251
250,0.40903,0.053641,0.056534
330,0.55435,0.066367,0.068678
340,0.6041,0.067824,0.06819
365,0.79143,0.10333,0.10198
400,0.48335,0.056638,0.058792
500,0.2231,0.034173,0.040524
