0,0.97151,0.025324,0.02591
100,0.88095,0.055623,0.060048
135,0.46886,0.049509,0.060672
160,0.13768,0.020615,0.034063
170,0.22083,0.028198,0.044987
250,0.097778,0.017302,0.034788
330,0.19342,0.027048,0.042035
340,0.23759,0.027365,0.038813
365,0.44762,0.05413,0.069007
400,0.69804,0.065277,0.074718
500,0.78109,0.067641,0.075228
