0,0.0053383
0.5005,0.0057785
1.001,0.0064191
1.5015,0.0071652
2.002,0.0079023
2.5025,0.0085261
3.003,0.0089536
3.5035,0.0091079
4.004,0.0089694
4.5045,0.0085586
5.005,0.0079267
5.5055,0.0071804
6.006,0.0064358
6.5065,0.005805
7.007,0.0053816
7.5075,0.0052169
8.008,0.0053251
8.5085,0.005689
9.009,0.006264
9.5095,0.0069781
10.01,0.0077458
10.511,0.0084553
11.011,0.009002
11.512,0.0093177
12.012,0.0093475
12.513,0.0090981
13.013,0.0086213
13.514,0.0079782
14.014,0.0072632
14.515,0.0065656
15.015,0.0059661
15.516,0.0055414
16.016,0.0053462
16.517,0.0054056
17.017,0.0057098
17.518,0.006215
18.018,0.0068526
18.519,0.0075553
19.019,0.0082435
19.52,0.0088439
20.02,0.0093012
20.521,0.0095441
21.021,0.0095418
21.522,0.0092973
22.022,0.0088273
22.523,0.0082058
23.023,0.0075166
23.524,0.0068406
24.024,0.0062581
24.525,0.0058251
25.025,0.0055832
25.526,0.0055589
26.026,0.0057556
26.527,0.006147
27.027,0.0066891
27.528,0.0073144
28.028,0.0079596
28.529,0.0085752
29.029,0.009098
29.53,0.0094935
30.03,0.0097215
30.531,0.0097387
31.031,0.009554
31.532,0.009178
32.032,0.008653
32.533,0.0080553
33.033,0.0074437
33.534,0.006881
34.034,0.0064185
34.535,0.006093
35.035,0.0059362
35.536,0.0059651
36.036,0.0061706
36.537,0.0065278
37.037,0.0069998
37.538,0.0075386
38.038,0.0081147
38.539,0.0086803
39.039,0.0091864
39.54,0.009597
40.04,0.0098538
40.541,0.0099463
41.041,0.009879
41.542,0.009658
42.042,0.009332
42.543,0.0089235
43.043,0.0084566
43.544,0.0079731
44.044,0.0075024
44.545,0.007091
45.045,0.0067823
45.546,0.0066008
46.046,0.0065613
46.547,0.0066675
47.047,0.0069069
47.548,0.0072668
48.048,0.0077146
48.549,0.0081993
49.049,0.0086903
49.55,0.009142
50.05,0.0095363
50.551,0.0098695
51.051,0.010108
51.552,0.010249
52.052,0.010268
52.553,0.010153
53.053,0.00994
53.554,0.0096429
54.054,0.0093048
54.555,0.0089598
55.055,0.008613
55.556,0.0082897
56.056,0.0080069
56.557,0.0077837
57.057,0.0076487
57.558,0.0076121
58.058,0.0076784
58.559,0.0078524
59.059,0.0081182
59.56,0.0084624
60.06,0.0088605
60.561,0.0092687
61.061,0.0096778
61.562,0.010064
62.062,0.010413
62.563,0.010726
63.063,0.010957
63.564,0.011094
64.064,0.011126
64.565,0.011046
65.065,0.0109
65.566,0.0107
66.066,0.010463
66.567,0.010204
67.067,0.0099123
67.568,0.0096199
68.068,0.0093533
