0,1.5054,0.81367,2.0695
100,1.5054,0.81367,2.0695
135,1.5054,0.81367,2.0695
160,1.5054,0.81367,2.0695
170,1.5054,0.81367,2.0695
250,1.5054,0.81367,2.0695
330,1.5054,0.81367,2.0695
340,1.5054,0.81367,2.0695
365,1.5054,0.81367,2.0695
400,1.5054,0.81367,2.0695
500,1.5054,0.81367,2.0695
