0,0,0,0.019019
100,0,0,0.021021
135,0.054054,0.029029,0.046046
160,0.22857,0.064064,0.074074
170,0.20455,0.055055,0.064064
250,0.1,0.04004,0.054054
330,0.13514,0.049049,0.062062
340,0,0,0.034034
365,0.027778,0.02002,0.038038
400,0,0,0.038038
500,0,0,0.038038
