0,0,0,0.019019
100,0,0,0.021021
135,0.054054,0.029029,0.046046
160,0.085714,0.04004,0.055055
170,0.15909,0.049049,0.059059
250,0.325,0.07007,0.075075
330,0.32432,0.072072,0.078078
340,0.3125,0.076076,0.083083
365,0,0,0.03003
400,0,0,0.038038
500,0,0,0.038038
