0,0.030697,0.0082657,0.018741
100,0.20512,0.034105,0.041653
135,0.75414,0.1204,0.11816
160,0.84073,0.13957,0.13472
170,0.77029,0.11462,0.11251
250,0.76672,0.12126,0.1191
330,0.77749,0.1244,0.12172
340,0.74405,0.12853,0.12625
365,0.7679,0.12771,0.12512
400,0.44992,0.08571,0.092661
500,0.42984,0.081115,0.088283
