2,6.1389,0.31886
8.4,5.976,0.23677
9.6,5.8044,0.12893
10.3,5.9487,0.15855
11.5,4.8636,0.30981
13.6,3.6606,0.15954
15.6,2.8616,0.16704
17.8,2.1587,0.15052
