0.5682,0.074986,0.090883
2.8992,0.17631,0.049414
5.2301,0.42242,0.03114
6.2919,0.54796,0.027097
7.3538,0.77998,0.024106
8.3919,0.94935,0.018247
9.43,0.93449,0.016298
10.489,0.79555,0.015118
11.548,0.66829,0.017702
12.589,0.5619,0.01794
13.631,0.48171,0.018226
14.676,0.38936,0.015847
15.722,0.36659,0.017644
16.763,0.25553,0.020035
17.804,0.15634,0.018319
18.844,0.12993,0.023149
19.884,0.087465,0.026444
22,0.060963,0.030185
