2.0065,0.013881,0.12241
8.5594,1.3653,0.12881
9.6038,1.3675,0.13698
10.53,1.2479,0.11249
11.761,0.95677,0.35363
13.882,1.108,0.27308
15.938,0.52475,0.21654
18.132,0.20502,0.14198
