 (-2.500000000000000000e+00+0.000000000000000000e+00j), (1.157277376425783211e-02-2.428803687414826674e-18j)
 (-2.494994994994994997e+00+0.000000000000000000e+00j), (1.191263653367571895e-02-4.831690172897248203e-18j)
 (-2.489989989989989994e+00+0.000000000000000000e+00j), (1.222181153608848693e-02-1.506358013104036379e-17j)
 (-2.484984984984984990e+00+0.000000000000000000e+00j), (1.249978922720554678e-02-2.284881239737396537e-17j)
 (-2.479979979979979987e+00+0.000000000000000000e+00j), (1.274613585995241875e-02-3.508230934025484174e-17j)
 (-2.474974974974974984e+00+0.000000000000000000e+00j), (1.296049387806352295e-02-4.255601118368766069e-17j)
 (-2.469969969969969981e+00+0.000000000000000000e+00j), (1.314258228283647287e-02-5.167552350613401818e-17j)
 (-2.464964964964964977e+00+0.000000000000000000e+00j), (1.329219697280303522e-02-5.968287648903061326e-17j)
 (-2.459959959959959974e+00+0.000000000000000000e+00j), (1.340921105457135339e-02-7.009225658902555541e-17j)
 (-2.454954954954954971e+00+0.000000000000000000e+00j), (1.349357512160422219e-02-7.558614824554061111e-17j)
 (-2.449949949949949968e+00+0.000000000000000000e+00j), (1.354531749623218324e-02-8.555054398124406573e-17j)
 (-2.444944944944944965e+00+0.000000000000000000e+00j), (1.356454442876801718e-02-9.567055651350923109e-17j)
 (-2.439939939939939961e+00+0.000000000000000000e+00j), (1.355144024620326751e-02-1.022790879112255345e-16j)
 (-2.434934934934934958e+00+0.000000000000000000e+00j), (1.350626744164004460e-02-1.103332550571064454e-16j)
 (-2.429929929929929955e+00+0.000000000000000000e+00j), (1.342936669435341492e-02-1.163772564195172656e-16j)
 (-2.424924924924924952e+00+0.000000000000000000e+00j), (1.332115680920373073e-02-1.294773611529367965e-16j)
 (-2.419919919919919948e+00+0.000000000000000000e+00j), (1.318213456303632229e-02-1.329245020775784218e-16j)
 (-2.414914914914914945e+00+0.000000000000000000e+00j), (1.301287444472964266e-02-1.416873367364168626e-16j)
 (-2.409909909909909942e+00+0.000000000000000000e+00j), (1.281402827469447885e-02-1.505168281975207053e-16j)
 (-2.404904904904904939e+00+0.000000000000000000e+00j), (1.258632468889693025e-02-1.548756737313914902e-16j)
 (-2.399899899899899935e+00+0.000000000000000000e+00j), (1.233056847188989877e-02-1.659959277800563489e-16j)
 (-2.394894894894894932e+00+0.000000000000000000e+00j), (1.204763972290042590e-02-1.681749604431606820e-16j)
 (-2.389889889889889929e+00+0.000000000000000000e+00j), (1.173849283874646085e-02-1.760922881924866313e-16j)
 (-2.384884884884884926e+00+0.000000000000000000e+00j), (1.140415529725490040e-02-1.835647240547660139e-16j)
 (-2.379879879879879923e+00+0.000000000000000000e+00j), (1.104572622493347166e-02-1.873894674525663570e-16j)
 (-2.374874874874874919e+00+0.000000000000000000e+00j), (1.066437473292114468e-02-1.975307974361226109e-16j)
 (-2.369869869869869916e+00+0.000000000000000000e+00j), (1.026133800571132904e-02-2.046472077791897982e-16j)
 (-2.364864864864864913e+00+0.000000000000000000e+00j), (9.837919127818709267e-03-2.120304713548661939e-16j)
 (-2.359859859859859910e+00+0.000000000000000000e+00j), (9.395484634446471875e-03-2.132749850893009795e-16j)
 (-2.354854854854854906e+00+0.000000000000000000e+00j), (8.935461773312142197e-03-2.217257652480149637e-16j)
 (-2.349849849849849903e+00+0.000000000000000000e+00j), (8.459335466108539037e-03-2.251054033224074252e-16j)
