1.859108072514324972e+00
1.859865452124414897e+00
1.862135936417623983e+00
1.865914587675466585e+00
1.871193261724860557e+00
1.877960732710197922e+00
1.886202861462456193e+00
1.895902801636877744e+00
1.907041236762216263e+00
1.919596640709101631e+00
1.933545553845754661e+00
1.948862867285975131e+00
1.965522108092818687e+00
1.983495719019735759e+00
2.002755327267400798e+00
2.023271997739914951e+00
2.045016467319968889e+00
2.067959357695312583e+00
2.092071365205911970e+00
2.117323427011901238e+00
2.143686863586583780e+00
2.171133498105515702e+00
2.199635753735256216e+00
2.229166730130560659e+00
2.259700260637223845e+00
2.291210951787108208e+00
2.323674206673278508e+00
2.357066233724865789e+00
2.391364042272386747e+00
2.426545426117976412e+00
2.462588936105384096e+00
2.499473842428305392e+00
2.537180087119910166e+00
2.575688226828261929e+00
2.614979365591929117e+00
2.655035076869773913e+00
2.695837313527814860e+00
2.737368303804735614e+00
2.779610430420422329e+00
2.822546088883394422e+00
2.866157519593560909e+00
2.910426606375818182e+00
2.955334631402060097e+00
3.000861972742919104e+00
3.046987725552849913e+00
3.093689220402727535e+00
3.140941401396623256e+00
3.188716010668530387e+00
3.236980501809351374e+00
3.285696568116095673e+00
3.334818114658339105e+00
3.384288413192102940e+00
3.434036033922915454e+00
3.483968909735225772e+00
3.533965489212210542e+00
3.583861254848665023e+00
3.633427712569427204e+00
3.682338948760384589e+00
3.730117508400507820e+00
3.776046379874165471e+00
3.819029141386813819e+00
3.857387624604514009e+00
3.888649148464252026e+00
3.909582505169307165e+00
3.917024772998477733e+00
3.909582505169307609e+00
3.888649148464265348e+00
3.857387624604518006e+00
3.819029141386806714e+00
3.776046379874154368e+00
3.730117508400498494e+00
3.682338948760380593e+00
3.633427712569440526e+00
3.583861254848682343e+00
3.533965489212223865e+00
3.483968909735219999e+00
3.434036033922920339e+00
3.384288413192081180e+00
3.334818114658335553e+00
3.285696568116092120e+00
3.236980501809372690e+00
3.188716010668528167e+00
3.140941401396622812e+00
3.093689220402719986e+00
3.046987725552857018e+00
3.000861972742911554e+00
2.955334631402061873e+00
2.910426606375814629e+00
2.866157519593573344e+00
2.822546088883386428e+00
2.779610430420418332e+00
2.737368303804732950e+00
2.695837313527823298e+00
2.655035076869787680e+00
2.614979365591926896e+00
2.575688226828265037e+00
2.537180087119912386e+00
2.499473842428305392e+00
2.462588936105386761e+00
2.426545426117972859e+00
2.391364042272391632e+00
2.357066233724861348e+00
2.323674206673283393e+00
2.291210951787097105e+00
2.259700260637234059e+00
2.229166730130556662e+00
2.199635753735261989e+00
2.171133498105503268e+00
2.143686863586586888e+00
2.117323427011909676e+00
2.092071365205923072e+00
2.067959357695321021e+00
2.045016467319942688e+00
2.023271997739905625e+00
2.002755327267406127e+00
1.983495719019742198e+00
1.965522108092818465e+00
1.948862867285960254e+00
1.933545553845758214e+00
1.919596640709100521e+00
1.907041236762220260e+00
1.895902801636873303e+00
1.886202861462465963e+00
1.877960732710196590e+00
1.871193261724848345e+00
1.865914587675468139e+00
1.862135936417620430e+00
1.859865452124428664e+00
