 (-2.500000000000000000e+00+0.000000000000000000e+00j), (-1.148709411009359548e-02+1.616946739782945139e-16j)
 (-2.494994994994994997e+00+0.000000000000000000e+00j), (-1.170801185355018793e-02+1.584499648014725504e-16j)
 (-2.489989989989989994e+00+0.000000000000000000e+00j), (-1.191212186463368357e-02+1.608834966840890292e-16j)
 (-2.484984984984984990e+00+0.000000000000000000e+00j), (-1.209919638407150333e-02+1.652097755865182975e-16j)
 (-2.479979979979979987e+00+0.000000000000000000e+00j), (-1.226902998167510479e-02+1.630466361353036634e-16j)
 (-2.474974974974974984e+00+0.000000000000000000e+00j), (-1.242143973727402248e-02+1.654801680179201422e-16j)
 (-2.469969969969969981e+00+0.000000000000000000e+00j), (-1.255626543976221844e-02+1.635874209981073281e-16j)
 (-2.464964964964964977e+00+0.000000000000000000e+00j), (-1.267336980435400905e-02+1.573683950758652210e-16j)
 (-2.459959959959959974e+00+0.000000000000000000e+00j), (-1.277263870780990206e-02+1.595315345270798551e-16j)
 (-2.454954954954954971e+00+0.000000000000000000e+00j), (-1.285398144105496729e-02+1.606131042526871845e-16j)
 (-2.449949949949949968e+00+0.000000000000000000e+00j), (-1.291733097827272789e-02+1.587203572328743704e-16j)
 (-2.444944944944944965e+00+0.000000000000000000e+00j), (-1.296264426121918230e-02+1.535829010362395927e-16j)
 (-2.439939939939939961e+00+0.000000000000000000e+00j), (-1.298990249716519378e-02+1.533125086048377727e-16j)
 (-2.434934934934934958e+00+0.000000000000000000e+00j), (-1.299911146854299503e-02+1.496622107809130544e-16j)
 (-2.429929929929929955e+00+0.000000000000000000e+00j), (-1.299030185204492691e-02+1.510141729379222038e-16j)
 (-2.424924924924924952e+00+0.000000000000000000e+00j), (-1.296352954460250166e-02+1.464175016040910908e-16j)
 (-2.419919919919919948e+00+0.000000000000000000e+00j), (-1.291887599336213367e-02+1.458767167412874261e-16j)
 (-2.414914914914914945e+00+0.000000000000000000e+00j), (-1.285644852647240335e-02+1.426320075644654625e-16j)
 (-2.409909909909909942e+00+0.000000000000000000e+00j), (-1.277638068120890043e-02+1.385761210934380142e-16j)
 (-2.404904904904904939e+00+0.000000000000000000e+00j), (-1.267883252568745810e-02+1.356018043480178954e-16j)
 (-2.399899899899899935e+00+0.000000000000000000e+00j), (-1.256399097015736127e-02+1.334386648968032365e-16j)
 (-2.394894894894894932e+00+0.000000000000000000e+00j), (-1.243207006362453959e-02+1.291123859943739682e-16j)
 (-2.389889889889889929e+00+0.000000000000000000e+00j), (-1.228331127133328558e-02+1.243129203369914779e-16j)
 (-2.384884884884884926e+00+0.000000000000000000e+00j), (-1.211798372843431518e-02+1.247861070919446752e-16j)
 (-2.379879879879879923e+00+0.000000000000000000e+00j), (-1.193638446499076765e-02+1.168771284734411313e-16j)
 (-2.374874874874874919e+00+0.000000000000000000e+00j), (-1.173883859732212376e-02+1.126860457867127730e-16j)
 (-2.369869869869869916e+00+0.000000000000000000e+00j), (-1.152569948056256233e-02+1.111988874140027135e-16j)
 (-2.364864864864864913e+00+0.000000000000000000e+00j), (-1.129734881721496803e-02+1.047115815012291027e-16j)
 (-2.359859859859859910e+00+0.000000000000000000e+00j), (-1.105419671641887612e-02+1.018027504227890979e-16j)
 (-2.354854854854854906e+00+0.000000000000000000e+00j), (-1.079668169861941474e-02+9.734127530465890719e-17j)
 (-2.349849849849849903e+00+0.000000000000000000e+00j), (-1.052527064032780096e-02+9.362337937288373392e-17j)
 (-2.344844844844844900e+00+0.000000000000000000e+00j), (-1.024045865370396338e-02+8.456523292092241792e-17j)
 (-2.339839839839839897e+00+0.000000000000000000e+00j), (-9.942768895768543808e-03+8.307807454821235847e-17j)
 (-2.334834834834834894e+00+0.000000000000000000e+00j), (-9.632752302167375824e-03+7.841380510653077813e-17j)
 (-2.329829829829829890e+00+0.000000000000000000e+00j), (-9.310987240567256823e-03+7.111320945868136625e-17j)
 (-2.324824824824824887e+00+0.000000000000000000e+00j), (-8.978079078957978965e-03+6.962605108597129448e-17j)
