3.1039,0.030172,0.041744,0.039041,0.036031,0.058027,0.096194,0.081355,0.062034,0.062034,0.052192,0.059147,0.04462
10.028,0.032118,0.041806,0.030073,0.040089,0.049161,0.11365,0.077923,0.067645,0.060597,0.055896,0.074961,0.043915
31.994,0.023043,0.037124,0.061966,0.08043,0.085135,0.11972,0.084282,0.081623,0.076116,0.073192,0.049575,0.052169
100.28,0.027739,0.036375,0.052321,0.060367,0.10915,0.10009,0.093814,0.06366,0.069822,0.056626,0.058423,0.050465
