1,0.05623,0.031377,0.034665
2,0.10485,0.042546,0.041908
3,0.09603,0.059942,0.063923
4,0.16391,0.07164,0.079435
5,0.39719,0.11414,0.12187
6,0.55575,0.10964,0.11481
