3.1039,0.027682,0.04413,0.037576,0.037446,0.060703,0.095642,0.078456,0.064572,0.06264,0.05446,0.061253,0.045785
10.028,0.031659,0.045194,0.029938,0.037987,0.04878,0.122,0.083809,0.063759,0.057987,0.058862,0.082841,0.041307
31.994,0.024945,0.037941,0.064727,0.093878,0.092863,0.1208,0.083126,0.082241,0.085809,0.077438,0.050925,0.053078
100.28,0.031041,0.034954,0.056192,0.068804,0.11678,0.10525,0.097883,0.068875,0.074092,0.060037,0.059466,0.049001
