0.0625,0.011996,0.024975,0.026999,0.036394,0.036997,0.022583,0.022708,0.031614,0.03115,0.028224,0.028403,0.01365
0.0657,0.01,0.026975,0.030999,0.033028,0.033804,0.031249,0.035347,0.034559,0.030549,0.032176,0.030129,0.0118
0.0692,0.019787,0.030998,0.031776,0.036048,0.032275,0.041121,0.041113,0.026361,0.026399,0.035615,0.049804,0.027578
0.0728,0.020975,0.038991,0.03179,0.043059,0.058682,0.05274,0.050526,0.046382,0.042968,0.0357,0.03912,0.02494
0.0766,0.018991,0.042991,0.043142,0.042337,0.042999,0.043618,0.049689,0.051265,0.046252,0.052135,0.051928,0.022443
0.0806,0.038477,0.079464,0.064316,0.044569,0.033549,0.039004,0.048272,0.043531,0.051694,0.048786,0.033078,0.012921
0.0848,0.021996,0.046624,0.053191,0.049554,0.059099,0.058421,0.051021,0.058877,0.061678,0.056698,0.054499,0.028727
0.0892,0.040999,0.075996,0.058076,0.055069,0.069206,0.059685,0.041428,0.044587,0.052724,0.059989,0.068779,0.034819
0.0938,0.035984,0.071895,0.075109,0.066957,0.070292,0.071651,0.059009,0.063528,0.067573,0.059688,0.050929,0.022439
0.0987,0.0339,0.070777,0.074214,0.06596,0.071271,0.065187,0.057316,0.065989,0.062914,0.063847,0.067767,0.033483
0.1039,0.046831,0.094559,0.095012,0.08626,0.086934,0.085552,0.076534,0.072566,0.074615,0.066994,0.065729,0.036455
0.1093,0.054975,0.10692,0.10715,0.098834,0.10173,0.090008,0.073795,0.082075,0.083649,0.074254,0.072374,0.036368
0.115,0.054773,0.1095,0.096797,0.10051,0.10719,0.099421,0.094774,0.08769,0.091943,0.096188,0.099292,0.050435
0.121,0.058327,0.10966,0.10022,0.11083,0.11494,0.11114,0.088086,0.077486,0.085358,0.092774,0.10256,0.055858
0.1274,0.053964,0.12495,0.13613,0.13448,0.12844,0.1159,0.10866,0.11148,0.10754,0.10188,0.092993,0.045714
0.134,0.062919,0.13389,0.15127,0.16056,0.14781,0.13955,0.11664,0.12013,0.11466,0.11551,0.11637,0.056397
0.141,0.064058,0.13605,0.13886,0.14617,0.1525,0.15589,0.13801,0.12226,0.11431,0.10856,0.12451,0.069192
0.1484,0.0819,0.15936,0.17144,0.16219,0.16501,0.16254,0.14688,0.1389,0.13434,0.14646,0.1508,0.075622
0.1561,0.089419,0.17801,0.20101,0.19381,0.1983,0.19497,0.18165,0.14327,0.14212,0.14068,0.14974,0.08149
0.1643,0.090416,0.20221,0.1891,0.19523,0.1946,0.18429,0.17661,0.15733,0.15408,0.15629,0.15368,0.080506
0.1728,0.11069,0.21389,0.23851,0.25052,0.23115,0.2028,0.18869,0.16941,0.15709,0.16631,0.17406,0.08517
0.1818,0.13884,0.23424,0.22676,0.21931,0.21299,0.20765,0.19374,0.19055,0.18291,0.18124,0.1798,0.089315
0.1913,0.13636,0.27966,0.27008,0.26494,0.26701,0.25418,0.21544,0.1936,0.18874,0.1897,0.18641,0.092779
0.2013,0.15345,0.31476,0.29299,0.26385,0.29894,0.27084,0.21808,0.20508,0.20523,0.20459,0.2007,0.10411
0.2118,0.15256,0.27185,0.31419,0.339,0.31629,0.29143,0.2582,0.23467,0.22458,0.21253,0.21069,0.11044
0.2229,0.19253,0.34348,0.3385,0.35332,0.36981,0.30624,0.25223,0.237,0.23464,0.22139,0.22014,0.11758
0.2345,0.2055,0.35158,0.36059,0.3683,0.33978,0.31299,0.28606,0.23773,0.23473,0.23371,0.22882,0.1189
0.2468,0.21662,0.39668,0.40646,0.40274,0.39592,0.35432,0.27965,0.25049,0.25543,0.24942,0.24232,0.12413
0.2597,0.26615,0.46688,0.46356,0.42396,0.41201,0.39184,0.31827,0.25655,0.25841,0.26134,0.26497,0.13765
0.2732,0.27569,0.47939,0.47455,0.47029,0.47351,0.42454,0.32753,0.27082,0.27006,0.27545,0.28396,0.1464
0.2875,0.2521,0.46252,0.50586,0.497,0.50928,0.47097,0.36669,0.28738,0.27924,0.28048,0.28168,0.14789
0.3025,0.28828,0.5797,0.53864,0.51762,0.49869,0.49984,0.39297,0.29827,0.29001,0.29099,0.29363,0.15483
0.3183,0.33879,0.59232,0.56979,0.55586,0.53249,0.51763,0.40429,0.31372,0.30489,0.30164,0.30379,0.15956
0.3349,0.34567,0.58805,0.62551,0.61677,0.5864,0.53201,0.4211,0.31988,0.31436,0.31278,0.31627,0.16479
0.3524,0.3606,0.63296,0.66185,0.68604,0.66033,0.59059,0.436,0.32632,0.32581,0.32223,0.32441,0.16952
0.3708,0.44187,0.69993,0.7064,0.68366,0.67287,0.62146,0.45158,0.33555,0.33293,0.33496,0.33684,0.17623
0.3901,0.43648,0.70624,0.72441,0.73019,0.69459,0.65423,0.47465,0.34873,0.34098,0.34181,0.34496,0.1815
0.4105,0.41971,0.69876,0.75581,0.74441,0.73952,0.69066,0.50156,0.36181,0.35332,0.35555,0.35433,0.18669
0.4319,0.49966,0.77635,0.79941,0.75972,0.73584,0.7196,0.50696,0.36512,0.36183,0.36302,0.36508,0.19366
0.4545,0.52309,0.75991,0.78507,0.77017,0.78948,0.74324,0.53482,0.37903,0.37031,0.37366,0.3748,0.19908
0.4782,0.59028,0.76615,0.79374,0.77618,0.77837,0.76202,0.54473,0.39075,0.38645,0.38379,0.38648,0.20457
0.5032,0.57442,0.7682,0.78212,0.80278,0.79898,0.78517,0.56145,0.40047,0.39455,0.39366,0.39668,0.21016
0.5294,0.59804,0.76025,0.74015,0.82103,0.78782,0.81818,0.57683,0.41199,0.40247,0.4074,0.41034,0.21659
0.5571,0.62227,0.73056,0.7225,0.78826,0.76101,0.84069,0.59075,0.42032,0.41324,0.41913,0.42125,0.22261
0.5862,0.65139,0.75413,0.71423,0.81579,0.75765,0.8667,0.60895,0.43031,0.42415,0.4292,0.42581,0.22938
0.6168,0.69036,0.67362,0.7146,0.76966,0.72794,0.89779,0.62178,0.43998,0.43,0.43711,0.43246,0.23573
0.649,0.72334,0.64607,0.73189,0.74192,0.6825,0.90275,0.63357,0.45283,0.44171,0.44825,0.43989,0.2366
0.6828,0.75903,0.60187,0.67913,0.71362,0.65971,0.91409,0.6464,0.4596,0.44903,0.45715,0.45307,0.24519
0.7185,0.7391,0.52593,0.6515,0.67256,0.6363,0.9232,0.65559,0.46787,0.46014,0.47423,0.4629,0.24965
0.756,0.76333,0.51251,0.65667,0.68658,0.62782,0.92666,0.66689,0.48138,0.47027,0.47545,0.4722,0.25398
0.7955,0.78943,0.5253,0.63703,0.66541,0.62097,0.94354,0.67675,0.49797,0.47924,0.48756,0.48103,0.25658
0.837,0.77521,0.47583,0.64367,0.67216,0.61569,0.93397,0.68311,0.50747,0.48541,0.49203,0.48324,0.2591
0.8807,0.78456,0.49843,0.65906,0.67873,0.64348,0.92525,0.6907,0.51377,0.4862,0.4924,0.48805,0.25697
0.9267,0.80584,0.51838,0.69054,0.69745,0.67125,0.92232,0.68481,0.51352,0.47616,0.48754,0.48121,0.25313
0.975,0.7862,0.55474,0.70258,0.71798,0.7078,0.90702,0.6804,0.50934,0.46448,0.46631,0.46748,0.246
1.0259,0.77931,0.60311,0.7012,0.71721,0.74242,0.88838,0.68606,0.50214,0.45304,0.45537,0.45534,0.23846
1.0795,0.76611,0.63679,0.67918,0.7175,0.78108,0.87159,0.6737,0.5037,0.4401,0.44195,0.45117,0.23913
1.1358,0.70399,0.68131,0.65538,0.7165,0.81546,0.86752,0.67842,0.50148,0.43236,0.43504,0.44209,0.23705
1.1951,0.63934,0.71931,0.63362,0.69579,0.82891,0.85092,0.6813,0.49795,0.4253,0.42338,0.43715,0.23979
1.2575,0.6955,0.71238,0.59131,0.65979,0.83099,0.83802,0.66828,0.48936,0.41673,0.41241,0.42405,0.23492
1.3232,0.65199,0.76734,0.57159,0.66634,0.80412,0.82955,0.65263,0.48281,0.40174,0.40061,0.40698,0.22285
1.3923,0.6433,0.74978,0.57222,0.65903,0.80614,0.83673,0.66116,0.47825,0.38358,0.38519,0.38897,0.20894
1.4649,0.67502,0.74301,0.57548,0.65491,0.78736,0.84383,0.6549,0.46668,0.37098,0.37278,0.37213,0.19762
1.5414,0.67669,0.73059,0.60769,0.66389,0.75692,0.83549,0.65192,0.45553,0.36153,0.36077,0.35402,0.18549
1.6219,0.68524,0.70064,0.65253,0.67422,0.73536,0.83728,0.64947,0.44466,0.3526,0.34898,0.3347,0.17401
1.7066,0.70269,0.67199,0.70748,0.69441,0.73051,0.8405,0.6588,0.43735,0.3391,0.33467,0.31852,0.1644
1.7956,0.76925,0.63283,0.74004,0.69737,0.72836,0.8602,0.6713,0.42829,0.32234,0.31432,0.29833,0.15326
1.8894,0.74026,0.64659,0.76791,0.70308,0.71722,0.84348,0.68431,0.42368,0.30557,0.29889,0.27728,0.14251
1.988,0.69626,0.67159,0.74892,0.71358,0.71899,0.83697,0.6881,0.42512,0.30123,0.28594,0.2571,0.12931
2.0918,0.7371,0.68587,0.72806,0.72292,0.73074,0.83349,0.68899,0.42535,0.30178,0.28943,0.25349,0.12813
2.201,0.66134,0.71056,0.70421,0.72914,0.7308,0.81398,0.69613,0.43265,0.30644,0.29255,0.26687,0.13612
2.3159,0.6161,0.72995,0.69209,0.74359,0.72756,0.78384,0.67647,0.44297,0.31961,0.29469,0.27053,0.1462
2.4368,0.61372,0.73546,0.70968,0.75869,0.72961,0.78001,0.68447,0.45952,0.34818,0.32702,0.29881,0.16512
2.564,0.64627,0.7079,0.71953,0.75927,0.75139,0.77151,0.6796,0.47858,0.38931,0.36212,0.35005,0.19529
2.6979,0.60308,0.71848,0.72348,0.73166,0.76586,0.77968,0.68698,0.49426,0.4183,0.39648,0.38906,0.21377
2.8387,0.61588,0.70044,0.72651,0.71147,0.76928,0.77551,0.67987,0.49956,0.44229,0.43679,0.43002,0.22733
2.9869,0.60797,0.66671,0.71738,0.71047,0.75349,0.77371,0.69264,0.51036,0.46268,0.45612,0.45196,0.23438
3.1428,0.6038,0.66153,0.69086,0.71781,0.71793,0.7679,0.69903,0.52051,0.47201,0.46746,0.45025,0.23439
3.3069,0.66807,0.6652,0.68383,0.73102,0.69995,0.76668,0.71483,0.52668,0.4585,0.44792,0.42635,0.22681
3.4796,0.65673,0.6968,0.7008,0.72865,0.71827,0.77738,0.73143,0.52665,0.44302,0.40497,0.39626,0.21431
3.6612,0.70913,0.71705,0.71295,0.7206,0.74728,0.78247,0.73587,0.52111,0.4236,0.38437,0.37976,0.20715
3.8523,0.64678,0.70873,0.73273,0.73483,0.76001,0.80108,0.75431,0.52388,0.40214,0.365,0.34146,0.18393
4.0534,0.61387,0.72245,0.7199,0.7299,0.75125,0.81719,0.75429,0.51306,0.39409,0.35079,0.32795,0.17288
4.265,0.72191,0.7107,0.71182,0.74085,0.75547,0.83368,0.76214,0.51632,0.39061,0.36247,0.32315,0.16676
4.4877,0.70238,0.70933,0.70113,0.74574,0.77089,0.83514,0.77216,0.52698,0.4013,0.37549,0.34442,0.17422
4.722,0.67492,0.70173,0.70157,0.74839,0.77339,0.84535,0.77292,0.54269,0.42289,0.39201,0.36495,0.19278
4.9685,0.64393,0.69569,0.70945,0.74192,0.75976,0.83803,0.77578,0.54905,0.45393,0.42148,0.3968,0.21421
5.2279,0.66325,0.71773,0.72135,0.74923,0.75049,0.82324,0.77294,0.56217,0.46287,0.44115,0.42844,0.22919
5.5008,0.66858,0.70262,0.71983,0.74628,0.76888,0.81835,0.79253,0.58005,0.47572,0.44691,0.45504,0.23676
5.788,0.68913,0.7084,0.71356,0.74205,0.75647,0.80016,0.79565,0.5767,0.47138,0.42621,0.4187,0.2148
6.0901,0.69672,0.69473,0.71347,0.74846,0.77245,0.80312,0.80414,0.57123,0.4524,0.39253,0.37025,0.19586
6.408,0.63562,0.7099,0.71396,0.72796,0.74996,0.77848,0.77149,0.55937,0.44108,0.38863,0.34699,0.18293
6.7426,0.65158,0.70165,0.71633,0.73037,0.74994,0.79636,0.79275,0.57159,0.44149,0.38884,0.37588,0.19173
7.0946,0.71398,0.71362,0.73205,0.73243,0.75163,0.81135,0.80279,0.57937,0.46524,0.43498,0.42043,0.21558
7.4649,0.68014,0.73406,0.73827,0.74126,0.75422,0.82647,0.81052,0.58972,0.46798,0.43524,0.42359,0.21835
7.8546,0.71521,0.73678,0.74175,0.75096,0.78137,0.82819,0.80643,0.61057,0.49012,0.42498,0.44232,0.21905
8.2647,0.70855,0.73206,0.73454,0.75744,0.76467,0.83929,0.81609,0.60745,0.50956,0.44572,0.40474,0.21511
8.6961,0.68239,0.72942,0.73164,0.75476,0.74786,0.83106,0.82175,0.59736,0.49048,0.42209,0.3834,0.20503
9.1501,0.67816,0.74117,0.72668,0.74749,0.75782,0.82262,0.82908,0.59889,0.46542,0.40161,0.39106,0.1985
9.6278,0.67261,0.72249,0.72675,0.74692,0.76,0.81544,0.83539,0.60278,0.49073,0.43811,0.42291,0.21667
10.13,0.735,0.73435,0.73092,0.75016,0.75906,0.81637,0.84278,0.62181,0.51379,0.42813,0.42322,0.21446
10.659,0.68631,0.75284,0.74887,0.75248,0.78459,0.83978,0.86619,0.64431,0.53919,0.45124,0.4008,0.21458
11.216,0.68776,0.71906,0.73766,0.7615,0.76948,0.82265,0.85644,0.61598,0.48653,0.40932,0.39176,0.21641
11.801,0.76756,0.74203,0.74255,0.75907,0.77598,0.82831,0.87791,0.62713,0.49381,0.42465,0.39024,0.19685
12.417,0.69887,0.71391,0.74041,0.76873,0.77436,0.83379,0.88797,0.64991,0.54964,0.45506,0.41614,0.22496
13.066,0.7329,0.7333,0.73627,0.76639,0.77487,0.82559,0.88901,0.65234,0.53245,0.42244,0.39451,0.21439
13.748,0.69659,0.74693,0.76251,0.76111,0.77958,0.84246,0.89009,0.63729,0.49662,0.40697,0.40057,0.21621
14.465,0.72558,0.72859,0.74865,0.7681,0.78242,0.83502,0.88834,0.64897,0.55415,0.45613,0.40165,0.21041
15.22,0.75657,0.74531,0.75549,0.77028,0.78115,0.82832,0.898,0.65836,0.53416,0.43277,0.41106,0.23397
16.015,0.72468,0.75989,0.75668,0.76714,0.79289,0.84453,0.91569,0.64517,0.52793,0.42543,0.37311,0.19692
16.851,0.71965,0.73791,0.76036,0.7808,0.7807,0.83333,0.90253,0.67595,0.55617,0.44117,0.41163,0.22725
17.731,0.72057,0.72771,0.76637,0.78185,0.78619,0.8418,0.93748,0.67167,0.54611,0.42405,0.40474,0.21752
18.657,0.70847,0.74622,0.77295,0.78427,0.7926,0.85264,0.93222,0.67359,0.56823,0.44834,0.40843,0.21677
19.63,0.67083,0.78058,0.77296,0.77823,0.78909,0.83004,0.92689,0.68023,0.57901,0.43036,0.41251,0.23321
20.655,0.7523,0.7693,0.76928,0.7867,0.78884,0.84046,0.92809,0.68051,0.57075,0.43319,0.38687,0.19586
21.733,0.72073,0.76396,0.75928,0.7796,0.78428,0.82879,0.94098,0.69137,0.56671,0.44743,0.43504,0.23928
22.868,0.6965,0.75277,0.75783,0.77966,0.774,0.83213,0.9294,0.69986,0.55648,0.43107,0.38483,0.20054
24.062,0.67748,0.77748,0.76978,0.78566,0.78801,0.84137,0.95095,0.69698,0.56536,0.45814,0.4376,0.23612
25.318,0.75396,0.7869,0.77901,0.78326,0.79269,0.83763,0.94636,0.70201,0.54911,0.44988,0.42701,0.22884
26.64,0.82764,0.78795,0.77186,0.80098,0.80735,0.85414,0.97569,0.71514,0.58191,0.48308,0.42162,0.21379
28.03,0.79295,0.74747,0.78655,0.79379,0.80604,0.85288,0.98982,0.71142,0.5853,0.47006,0.41433,0.22665
29.494,0.72893,0.77911,0.78864,0.79279,0.7883,0.84091,0.97353,0.71141,0.59892,0.47611,0.39166,0.2011
31.034,0.72658,0.79207,0.78345,0.78215,0.79456,0.85021,0.97676,0.72151,0.60664,0.4779,0.41505,0.21495
32.654,0.77346,0.79582,0.78944,0.80879,0.81258,0.85689,0.99579,0.72896,0.61618,0.45943,0.41979,0.22958
34.358,0.7372,0.78299,0.78826,0.80071,0.81417,0.86479,1.0078,0.72696,0.60213,0.43993,0.39693,0.22553
36.152,0.78778,0.786,0.78062,0.80338,0.81462,0.84504,1.0013,0.72949,0.62069,0.45515,0.38882,0.21049
38.039,0.77006,0.79817,0.7898,0.80791,0.81373,0.86315,1.0214,0.73746,0.62538,0.46254,0.41685,0.21922
40.025,0.78015,0.81437,0.79603,0.81457,0.81991,0.8746,1.0464,0.75808,0.65685,0.48723,0.43054,0.22376
42.115,0.77625,0.80477,0.80668,0.81477,0.83053,0.87305,1.0476,0.76015,0.65102,0.48373,0.4211,0.22877
44.313,0.80525,0.79753,0.79615,0.81534,0.81116,0.86169,1.018,0.73823,0.65054,0.49179,0.43628,0.23866
46.627,0.78413,0.78153,0.79287,0.81014,0.81946,0.87291,1.0449,0.76786,0.6612,0.52386,0.43582,0.2222
49.061,0.81667,0.81466,0.81983,0.8175,0.81764,0.86299,1.0263,0.75347,0.66663,0.5311,0.43729,0.22173
51.622,0.83295,0.81554,0.81447,0.83301,0.83896,0.87974,1.0752,0.77139,0.68547,0.51831,0.44108,0.23564
54.317,0.81012,0.82338,0.80237,0.81856,0.83165,0.86995,1.0505,0.75993,0.6728,0.52201,0.43509,0.2259
57.152,0.82379,0.81885,0.80554,0.82688,0.83784,0.8852,1.0636,0.77651,0.66858,0.51568,0.42445,0.22599
60.136,0.84842,0.82711,0.82141,0.83055,0.83556,0.89134,1.092,0.78933,0.6774,0.53152,0.44258,0.22439
63.275,0.78948,0.81202,0.81316,0.82821,0.83802,0.87973,1.072,0.79138,0.6996,0.53036,0.42872,0.2236
66.579,0.74857,0.83509,0.80874,0.83258,0.83388,0.88524,1.0752,0.79353,0.68655,0.5483,0.44805,0.2244
70.054,0.81672,0.81288,0.82213,0.82723,0.84023,0.88768,1.0864,0.80657,0.7234,0.56783,0.44046,0.22803
73.712,0.80529,0.83179,0.83709,0.84543,0.83742,0.89226,1.0839,0.81093,0.72041,0.5494,0.45514,0.2374
77.56,0.78181,0.81301,0.8372,0.84491,0.85168,0.9092,1.1236,0.83214,0.73648,0.60197,0.47513,0.23211
81.609,0.82068,0.83007,0.84335,0.85968,0.85628,0.90002,1.1303,0.83333,0.73493,0.57906,0.45682,0.23938
85.869,0.8358,0.8412,0.82842,0.84827,0.84476,0.88475,1.0947,0.8122,0.73555,0.59315,0.47384,0.2477
90.352,0.81608,0.80722,0.84272,0.84869,0.84636,0.89847,1.1125,0.83354,0.75344,0.58552,0.45972,0.24542
95.068,0.85354,0.84889,0.84114,0.84701,0.84596,0.87962,1.0983,0.81275,0.76145,0.5922,0.459,0.25151
100.03,0.84061,0.87356,0.83623,0.86002,0.86259,0.90132,1.1302,0.84396,0.76682,0.60177,0.45098,0.23754
105.25,0.84949,0.85138,0.84457,0.86391,0.86297,0.90911,1.1458,0.84544,0.76541,0.60514,0.46438,0.25408
110.75,0.8756,0.82251,0.84909,0.8569,0.87188,0.91699,1.148,0.85735,0.7775,0.62831,0.48135,0.26149
116.53,0.85369,0.87029,0.85707,0.8786,0.87422,0.92727,1.1685,0.86782,0.79647,0.63989,0.47445,0.24378
122.61,0.85289,0.85342,0.85213,0.86189,0.86264,0.90629,1.14,0.86245,0.78593,0.62063,0.45671,0.24506
129.01,0.84435,0.87243,0.84582,0.86993,0.86948,0.91363,1.1343,0.86149,0.78696,0.64245,0.4796,0.25572
135.75,0.84397,0.86554,0.85714,0.87833,0.87977,0.91607,1.1783,0.87794,0.83505,0.6704,0.48574,0.25482
142.84,0.82672,0.84277,0.85711,0.88113,0.88059,0.92838,1.1776,0.88517,0.81611,0.67241,0.50019,0.25339
150.29,0.8181,0.89115,0.87495,0.8911,0.87765,0.91902,1.1782,0.8824,0.82517,0.67417,0.47623,0.25646
158.14,0.85753,0.88385,0.8747,0.89063,0.88431,0.93042,1.196,0.89401,0.83626,0.69422,0.51298,0.26218
166.39,0.90434,0.89209,0.86859,0.87756,0.87488,0.91412,1.1757,0.88403,0.83011,0.68808,0.49455,0.26558
175.08,0.85324,0.87607,0.88713,0.88772,0.89488,0.94074,1.2122,0.9169,0.85631,0.7177,0.50323,0.26666
184.22,0.8997,0.91179,0.87457,0.89706,0.89066,0.93726,1.2191,0.9159,0.84586,0.70811,0.52142,0.27194
193.84,0.97029,0.88044,0.89025,0.89769,0.89681,0.94489,1.2319,0.94014,0.87094,0.72551,0.50605,0.26716
203.96,0.85404,0.8756,0.89523,0.90988,0.91259,0.95281,1.2277,0.92987,0.8593,0.74282,0.52615,0.28234
214.6,0.91768,0.92456,0.88802,0.91102,0.91691,0.9752,1.2859,0.9596,0.89609,0.76286,0.53086,0.28696
225.81,0.88122,0.90093,0.88161,0.90411,0.90944,0.94567,1.2405,0.92649,0.86314,0.77495,0.53844,0.28544
237.6,0.92347,0.90863,0.90529,0.91121,0.91566,0.95577,1.2723,0.94401,0.89012,0.77541,0.54011,0.2836
250,0.86218,0.90996,0.9097,0.91935,0.91971,0.94892,1.243,0.95389,0.89937,0.78223,0.54695,0.28965
