 (-2.500000000000000000e+00+0.000000000000000000e+00j), (-1.159975625788152442e-02+1.166471966383063224e-16j)
 (-2.494994994994994997e+00+0.000000000000000000e+00j), (-1.180889383279212779e-02+1.134828106747609355e-16j)
 (-2.489989989989989994e+00+0.000000000000000000e+00j), (-1.200105714172634321e-02+1.111976174600477179e-16j)
 (-2.484984984984984990e+00+0.000000000000000000e+00j), (-1.217604006896539845e-02+1.103191803638729869e-16j)
 (-2.479979979979979987e+00+0.000000000000000000e+00j), (-1.233365905552544911e-02+1.122543367895234774e-16j)
 (-2.474974974974974984e+00+0.000000000000000000e+00j), (-1.247375325902898985e-02+1.083862014958736862e-16j)
 (-2.469969969969969981e+00+0.000000000000000000e+00j), (-1.259618473152541822e-02+1.089143513614005303e-16j)
 (-2.464964964964964977e+00+0.000000000000000000e+00j), (-1.270083861525531620e-02+1.120802379854015674e-16j)
 (-2.459959959959959974e+00+0.000000000000000000e+00j), (-1.278762335601613814e-02+1.113772338798065714e-16j)
 (-2.454954954954954971e+00+0.000000000000000000e+00j), (-1.285647093344931442e-02+1.039916621570584480e-16j)
 (-2.449949949949949968e+00+0.000000000000000000e+00j), (-1.290733710723088873e-02+9.994724535863547496e-17j)
 (-2.444944944944944965e+00+0.000000000000000000e+00j), (-1.294020167781132283e-02+1.015300955947725290e-16j)
 (-2.439939939939939961e+00+0.000000000000000000e+00j), (-1.295506876001691760e-02+9.836478056181471851e-17j)
 (-2.434934934934934958e+00+0.000000000000000000e+00j), (-1.295196706749645980e-02+9.695792744730677138e-17j)
 (-2.429929929929929955e+00+0.000000000000000000e+00j), (-1.293095020567423294e-02+8.904436160597008594e-17j)
 (-2.424924924924924952e+00+0.000000000000000000e+00j), (-1.289209697055549581e-02+9.185785235847670916e-17j)
 (-2.419919919919919948e+00+0.000000000000000000e+00j), (-1.283551165042561872e-02+8.807670386715703175e-17j)
 (-2.414914914914914945e+00+0.000000000000000000e+00j), (-1.276132432718973635e-02+8.288863291577494721e-17j)
 (-2.409909909909909942e+00+0.000000000000000000e+00j), (-1.266969117381887798e-02+7.778840592490478196e-17j)
 (-2.404904904904904939e+00+0.000000000000000000e+00j), (-1.256079474410200583e-02+7.506213597441875536e-17j)
 (-2.399899899899899935e+00+0.000000000000000000e+00j), (-1.243484425065402750e-02+7.435811449456223251e-17j)
