2.0065,1.2387,0.48282
8.5594,2.001,0.90734
9.6038,3.2046,0.63343
10.53,3.2503,0.21254
11.761,1.8023,0.5685
13.882,2.5471,0.3826
15.938,1.8064,0.89887
18.132,1.1611,0.23255
