0.5682,0.64631,0.41395
2.8992,0.77731,0.14648
5.2301,1.7226,0.070368
6.2919,2.1167,0.076493
7.3538,2.5999,0.064908
8.3919,2.7921,0.045903
9.43,2.797,0.042221
10.489,2.4625,0.031795
11.548,2.0907,0.03697
12.589,1.8897,0.049601
13.631,1.5727,0.035222
14.676,1.304,0.035806
15.722,1.1746,0.029616
16.763,0.88835,0.029931
17.804,0.63568,0.032317
18.844,0.56899,0.022329
19.884,0.42558,0.022217
22,0.31642,0.021097
