0.99006,7.2579,0.271
2.6282,7.2459,0.32153
3.6954,8.8941,0.23974
4.2234,6.577,0.23835
4.7387,5.6707,0.28695
5.8031,4.1786,0.28626
6.8495,2.5722,0.31507
7.9006,1.1988,0.31332
8.9467,1.0498,0.20722
9.9922,2.0528,0.20321
