0.001,15,3.873
0.002,69.5,8.3367
0.003,95.5,9.7724
0.004,143.5,11.979
0.005,152.5,12.349
0.006,164.5,12.826
0.007,129.5,11.38
0.008,101,10.05
0.009,63,7.9373
0.01,26,5.099
0.011,9,3
0.012,36,6
0.013,68,8.2462
0.014,91,9.5394
0.015,75,8.6603
0.016,87,9.3274
0.017,94,9.6954
0.018,87,9.3274
0.019,75,8.6603
0.02,62,7.874
